Store,TransactionID,TransactionDate,ItemID,ProductID,InventoryID,Quantity,UnitPrice,UnitCost,TotalPrice,TotalDiscount,UnitWeight,UnitWeightUnit,PackageID,BatchName,Vendor,IsReturned,IsCoupon,Discounts,DiscountAmounts,Taxes
Mint St. Peters,175842951,2026-01-12T20:54:26.833,509947995,13804059,22303727,1,25,14.87,25,13.75,3.5,g,1A40C03000022C6000015226,1A40C03000022C6000015226,"1913 Carrollton, LLC",No,No,8 For $90 Stability - Flower 3.5g EDLP,13.75,MO Recreational Cannabis Tax:0.675; MO Recreational County Tax:0.1941; St Peters City Tax:0.5625; State Sales Tax:0.4753
Mint St. Peters,175842951,2026-01-12T20:54:26.833,509947994,13804059,22303727,1,25,14.87,25,13.75,3.5,g,1A40C03000022C6000015226,1A40C03000022C6000015226,"1913 Carrollton, LLC",No,No,8 For $90 Stability - Flower 3.5g EDLP,13.75,MO Recreational Cannabis Tax:0.675; MO Recreational County Tax:0.1941; St Peters City Tax:0.5625; State Sales Tax:0.4753
Mint St. Peters,175842951,2026-01-12T20:54:26.833,509947993,13804059,22303727,1,25,14.87,25,13.75,3.5,g,1A40C03000022C6000015226,1A40C03000022C6000015226,"1913 Carrollton, LLC",No,No,8 For $90 Stability - Flower 3.5g EDLP,13.75,MO Recreational Cannabis Tax:0.675; MO Recreational County Tax:0.1941; St Peters City Tax:0.5625; State Sales Tax:0.4753
Mint St. Peters,175842951,2026-01-12T20:54:26.833,509947998,13805554,22302970,1,40,10,40,20,1,g,1A40C03000024B9000010462,1A40C03000024B9000010462,"Flora Ceres, Inc.",No,No,$20 Origin Extracts - Cured Concentrates 1g EDLP,20,MO Recreational Cannabis Tax:1.2; MO Recreational County Tax:0.345; St Peters City Tax:1; State Sales Tax:0.845
Mint St. Peters,175843560,2026-01-12T20:07:01.077,509946616,13804790,22302966,1,40,10,40,20,1,g,1A40C03000024B9000010463,1A40C03000024B9000010463,"Flora Ceres, Inc.",No,No,$20 Origin Extracts - Cured Concentrates 1g EDLP,20,MO Recreational Cannabis Tax:1.2; MO Recreational County Tax:0.345; St Peters City Tax:1; State Sales Tax:0.845
Mint St. Peters,175844100,2026-01-12T19:06:00.427,509944571,13790295,22058318,1,50,25,50,40,1,g,1A40C0300002906000160928,1A40C0300002906000160928,Curador Labs,No,No,"20% Off Headchange - Live Resin 1g, 2g & 3.5g; * Loyalty 30",10; 30,MO Recreational Cannabis Tax:0.6; MO Recreational County Tax:0.1725; St Peters City Tax:0.5; State Sales Tax:0.4225
Mint St. Peters,175844100,2026-01-12T19:06:00.427,509944645,13697424,22278894,1,25,10,25,0,0.5,g,1A40C0300005849000039792,1A40C0300005849000039792,"VMO-Ops, Inc./VMO Double Arch II",No,No,,,MO Recreational Cannabis Tax:1.5; MO Recreational County Tax:0.4313; St Peters City Tax:1.25; State Sales Tax:1.0563
Mint St. Peters,175844202,2026-01-12T19:38:42.907,509945668,13801637,22303720,1,25,14.87,25,5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,$20 Stability - Flower 3.5g EDLP,5,MO Recreational Cannabis Tax:1.2; MO Recreational County Tax:0.345; St Peters City Tax:1; State Sales Tax:0.845
Mint St. Peters,175844202,2026-01-12T19:38:42.907,509945666,13801637,22303720,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175844202,2026-01-12T19:38:42.907,509945660,13801637,22303720,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175844202,2026-01-12T19:38:42.907,509945654,13801637,22303720,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175844202,2026-01-12T19:38:42.907,509945648,13801637,22303720,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845095,2026-01-12T19:00:07.09,509944396,13794337,22285524,1,40,19,40,15,1,g,1A40C0300002BC3000049536,1A40C0300002BC3000049536,"1913 Carrollton Manufacturing, LLC",No,No,$25 Mac Pharms - Cartridge Distillate 1g EDLP,15,MO Medical Cannabis Tax:1; St Peters City Tax:1.25; State Sales Tax:1.0563
Mint St. Peters,175845162,2026-01-12T19:38:42.337,509945643,13800777,22303730,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015215,1A40C03000022C6000015215,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845162,2026-01-12T19:38:42.337,509945656,13804059,22303727,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015226,1A40C03000022C6000015226,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845162,2026-01-12T19:38:42.337,509945651,13801637,22303720,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845162,2026-01-12T19:38:42.337,509945645,13801650,22303718,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015264,1A40C03000022C6000015264,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845162,2026-01-12T19:38:42.337,509945670,13798904,22181894,1,2,1,2,0,,g,194283653487,,Mint MO 4 LLC,No,No,,,St Peters City Tax:0.1; State Sales Tax:0.0845
Mint St. Peters,175845162,2026-01-12T19:38:42.337,509945667,13687369,21264849,1,10,15,10,0,,g,83858651,83858651,,No,No,,,St Peters City Tax:0.5; State Sales Tax:0.4225
Mint St. Peters,175845223,2026-01-12T19:01:30.657,509944452,13794021,22098407,1,10,6,10,0,1,g,1A40C03000036B5000007616,1A40C03000036B5000007616,"Certified Alternative Medicine Providers, LLC",No,No,,,MO Recreational Cannabis Tax:0.6; MO Recreational County Tax:0.1725; St Peters City Tax:0.5; State Sales Tax:0.4225
Mint St. Peters,175845223,2026-01-12T19:01:30.657,509944453,13774129,21869452,1,13,6.5,13,6.5,1,g,1A40C030000206D000022032,1A40C030000206D000022032,"OXG MIP, LLC",No,No,50% Off House of Kush - All Products,6.5,MO Recreational Cannabis Tax:0.39; MO Recreational County Tax:0.1121; St Peters City Tax:0.325; State Sales Tax:0.2746
Mint St. Peters,175845274,2026-01-12T19:14:33.807,509944912,13800010,22199672,1,10,5,10,0,0.5,g,1A40C03000000C9000142118,1A40C03000000C9000142118,OXG LLC,No,No,,,MO Recreational Cannabis Tax:0.6; MO Recreational County Tax:0.1725; St Peters City Tax:0.5; State Sales Tax:0.4225
Mint St. Peters,175845274,2026-01-12T19:14:33.807,509944914,13802119,22239804,1,4,2.4,4,0,,g,87545660,,Medusa Distribution,No,No,,,St Peters City Tax:0.2; State Sales Tax:0.169
Mint St. Peters,175845330,2026-01-12T19:11:02.893,509944785,13799703,22270953,1,36,17.5,36,0,1,g,1A40C03000036B5000009775,1A40C03000036B5000009775,"Certified Alternative Medicine Providers, LLC",No,No,,,MO Recreational Cannabis Tax:2.16; MO Recreational County Tax:0.621; St Peters City Tax:1.8; State Sales Tax:1.521
Mint St. Peters,175845387,2026-01-12T19:17:17.157,509945004,13688202,22287915,1,22,11,22,21.99,0.1,g,1A40C0300004719000083541,1A40C0300004719000083541,"Stash House MO, Inc.",No,No,* Mailer BOGO Any Item,21.99,MO Recreational Cannabis Tax:0.0006; MO Recreational County Tax:0.0002; St Peters City Tax:0.0005; State Sales Tax:0.0004
Mint St. Peters,175845387,2026-01-12T19:17:17.157,509945005,13688202,22287915,1,22,11,22,0,0.1,g,1A40C0300004719000083541,1A40C0300004719000083541,"Stash House MO, Inc.",No,No,,,MO Recreational Cannabis Tax:1.32; MO Recreational County Tax:0.3795; St Peters City Tax:1.1; State Sales Tax:0.9295
Mint St. Peters,175845410,2026-01-12T19:18:18.677,509945038,13800777,22303730,1,25,14.87,25,5,3.5,g,1A40C03000022C6000015215,1A40C03000022C6000015215,"1913 Carrollton, LLC",No,No,$20 Stability - Flower 3.5g EDLP,5,MO Recreational Cannabis Tax:1.2; MO Recreational County Tax:0.345; St Peters City Tax:1; State Sales Tax:0.845
Mint St. Peters,175845410,2026-01-12T19:18:18.677,509945037,13801637,22303720,1,25,14.87,25,5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,$20 Stability - Flower 3.5g EDLP,5,MO Recreational Cannabis Tax:1.2; MO Recreational County Tax:0.345; St Peters City Tax:1; State Sales Tax:0.845
Mint St. Peters,175845433,2026-01-12T19:19:42.973,509945080,13803746,22284572,1,45,22.25,45,12.5,1,g,1A40C0300002E1B000008846,1A40C0300002E1B000008846,Blue Arrow Holdings LLC,No,No,2 For $65 Royal Cannabis - AIO Live Resin 1g,12.5,MO Medical Cannabis Tax:1.3; St Peters City Tax:1.625; State Sales Tax:1.3731
Mint St. Peters,175845433,2026-01-12T19:19:42.973,509945079,13803746,22284572,1,45,22.25,45,12.5,1,g,1A40C0300002E1B000008846,1A40C0300002E1B000008846,Blue Arrow Holdings LLC,No,No,2 For $65 Royal Cannabis - AIO Live Resin 1g,12.5,MO Medical Cannabis Tax:1.3; St Peters City Tax:1.625; State Sales Tax:1.3731
Mint St. Peters,175845440,2026-01-12T19:19:16.3,509945057,13780549,22298584,1,12,4.2,12,1.8,1,g,1A40C0300005849000041322,1A40C0300005849000041322,"VMO-Ops, Inc./VMO Double Arch II",No,No,* Wisdom 15%,1.8,MO Recreational Cannabis Tax:0.612; MO Recreational County Tax:0.176; St Peters City Tax:0.51; State Sales Tax:0.431
Mint St. Peters,175845475,2026-01-12T19:24:22.967,509945233,13064087,22287175,1,25,12,25,2.5,3.5,g,1A40C03000036B4000017821,1A40C03000036B4000017821,"Certified Alternative Medicine Providers, LLC",No,No,2 For $45 CAMP Cannabis - Flower 3.5g EDLP,2.5,MO Recreational Cannabis Tax:1.35; MO Recreational County Tax:0.3881; St Peters City Tax:1.125; State Sales Tax:0.9506
Mint St. Peters,175845475,2026-01-12T19:24:22.967,509945235,13777695,22218924,1,25,12,25,2.5,3.5,g,1A40C03000036B4000016755,1A40C03000036B4000016755,"Certified Alternative Medicine Providers, LLC",No,No,2 For $45 CAMP Cannabis - Flower 3.5g EDLP,2.5,MO Recreational Cannabis Tax:1.35; MO Recreational County Tax:0.3881; St Peters City Tax:1.125; State Sales Tax:0.9506
Mint St. Peters,175845475,2026-01-12T19:24:22.967,509945200,13778458,21992529,1,30,15,30,15,3.5,g,1A40C0300001901000009395,1A40C0300001901000009395,"Navarro Farms MO, LLC",No,No,50% Off House of Kush - All Products,15,MO Recreational Cannabis Tax:0.9; MO Recreational County Tax:0.2588; St Peters City Tax:0.75; State Sales Tax:0.6338
Mint St. Peters,175845497,2026-01-12T19:25:46.48,509945272,13801637,22303720,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845497,2026-01-12T19:25:46.48,509945266,13801650,22303717,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015263,1A40C03000022C6000015263,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845497,2026-01-12T19:25:46.48,509945268,13800777,22303730,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015215,1A40C03000022C6000015215,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845497,2026-01-12T19:25:46.48,509945269,13804059,22303727,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015226,1A40C03000022C6000015226,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845498,2026-01-12T20:05:46.247,509945333,13800777,22303730,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015215,1A40C03000022C6000015215,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845498,2026-01-12T20:05:46.247,509945332,13804059,22303727,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015226,1A40C03000022C6000015226,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845498,2026-01-12T20:05:46.247,509945330,13804059,22303727,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015226,1A40C03000022C6000015226,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845498,2026-01-12T20:05:46.247,509945331,13801637,22303720,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845501,2026-01-12T19:27:51.52,509945345,13793660,22280312,1,13,5,13,4.66,1,g,1A40C03000037DF000023673,1A40C03000037DF000023673,"Honey Green, LLC",No,No,3 for $25 Honey Green - Preroll 1g EDLP,4.66,MO Recreational Cannabis Tax:0.5004; MO Recreational County Tax:0.1439; St Peters City Tax:0.417; State Sales Tax:0.3524
Mint St. Peters,175845501,2026-01-12T19:27:51.52,509945339,13793660,22280312,1,13,5,13,4.67,1,g,1A40C03000037DF000023673,1A40C03000037DF000023673,"Honey Green, LLC",No,No,3 for $25 Honey Green - Preroll 1g EDLP,4.67,MO Recreational Cannabis Tax:0.4998; MO Recreational County Tax:0.1437; St Peters City Tax:0.4165; State Sales Tax:0.3519
Mint St. Peters,175845501,2026-01-12T19:27:51.52,509945343,13780358,22255354,1,13,5,13,4.67,1,g,1A40C03000037DF000022900,1A40C03000037DF000022900,"Honey Green, LLC",No,No,3 for $25 Honey Green - Preroll 1g EDLP,4.67,MO Recreational Cannabis Tax:0.4998; MO Recreational County Tax:0.1437; St Peters City Tax:0.4165; State Sales Tax:0.3519
Mint St. Peters,175845512,2026-01-12T21:13:21.34,509945311,13793660,22280312,1,13,5,13,0,1,g,1A40C03000037DF000023673,1A40C03000037DF000023673,"Honey Green, LLC",No,No,,,MO Recreational Cannabis Tax:0.78; MO Recreational County Tax:0.2243; St Peters City Tax:0.65; State Sales Tax:0.5493
Mint St. Peters,175845609,2026-01-12T19:35:24.34,509945546,13805316,22298589,1,12,4.2,12,3.6,1,g,1A40C0300005849000041328,1A40C0300005849000041328,"VMO-Ops, Inc./VMO Double Arch II",No,No,Employee,3.6,MO Recreational Cannabis Tax:0.504; MO Recreational County Tax:0.1449; St Peters City Tax:0.42; State Sales Tax:0.3549
Mint St. Peters,175845812,2026-01-12T19:54:44.087,509946218,13801637,22303720,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845812,2026-01-12T19:54:44.087,509946216,13801637,22303720,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845812,2026-01-12T19:54:44.087,509946214,13801637,22303720,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845812,2026-01-12T19:54:44.087,509946212,13801637,22303720,1,25,14.87,25,12.5,3.5,g,1A40C03000022C6000015261,1A40C03000022C6000015261,"1913 Carrollton, LLC",No,No,4 For $50 Stability - Flower 3.5g EDLP,12.5,MO Recreational Cannabis Tax:0.75; MO Recreational County Tax:0.2156; St Peters City Tax:0.625; State Sales Tax:0.5281
Mint St. Peters,175845844,2026-01-12T19:57:03.86,509946319,13794334,22285518,1,40,19,40,15,1,g,1A40C0300002BC3000049528,1A40C0300002BC3000049528,"1913 Carrollton Manufacturing, LLC",No,No,$25 Mac Pharms - Cartridge Distillate 1g EDLP,15,MO Recreational Cannabis Tax:1.5; MO Recreational County Tax:0.4313; St Peters City Tax:1.25; State Sales Tax:1.0563
Mint St. Peters,175845844,2026-01-12T19:57:03.86,509946352,13697510,22278890,1,20,9,20,2.5,1.5,g,1A40C0300005849000039770,1A40C0300005849000039770,"VMO-Ops, Inc./VMO Double Arch II",No,No,2 For $35 Kaviar - Infused Preroll 1.5g EDLP,2.5,MO Recreational Cannabis Tax:1.05; MO Recreational County Tax:0.3019; St Peters City Tax:0.875; State Sales Tax:0.7394
Mint St. Peters,175845844,2026-01-12T19:57:03.86,509946348,13697510,22278890,1,20,9,20,2.5,1.5,g,1A40C0300005849000039770,1A40C0300005849000039770,"VMO-Ops, Inc./VMO Double Arch II",No,No,2 For $35 Kaviar - Infused Preroll 1.5g EDLP,2.5,MO Recreational Cannabis Tax:1.05; MO Recreational County Tax:0.3019; St Peters City Tax:0.875; State Sales Tax:0.7394
Mint St. Peters,175845919,2026-01-12T20:03:59.74,509946543,13797463,22156300,1,10,4,10,0,1,g,1A40C0300004395000050606,1A40C0300004395000050606,"Robust Missouri Process and Manufacturing 2, LLC",No,No,,,MO Recreational Cannabis Tax:0.6; MO Recreational County Tax:0.1725; St Peters City Tax:0.5; State Sales Tax:0.4225
Mint St. Peters,175845919,2026-01-12T20:03:59.74,509946552,13780567,22298585,1,12,4.2,12,2,1,g,1A40C0300005849000041323,1A40C0300005849000041323,"VMO-Ops, Inc./VMO Double Arch II",No,No,2 For $20 Curio Wellness - Prerolls 2pk 1g EDLP,2,MO Recreational Cannabis Tax:0.6; MO Recreational County Tax:0.1725; St Peters City Tax:0.5; State Sales Tax:0.4225
Mint St. Peters,175845919,2026-01-12T20:03:59.74,509946553,13780549,22298584,1,12,4.2,12,2,1,g,1A40C0300005849000041322,1A40C0300005849000041322,"VMO-Ops, Inc./VMO Double Arch II",No,No,2 For $20 Curio Wellness - Prerolls 2pk 1g EDLP,2,MO Recreational Cannabis Tax:0.6; MO Recreational County Tax:0.1725; St Peters City Tax:0.5; State Sales Tax:0.4225
Mint St. Peters,175845919,2026-01-12T20:03:59.74,509946541,13797461,22156302,1,10,4,10,0,1,g,1A40C0300004395000044039,1A40C0300004395000044039,"Robust Missouri Process and Manufacturing 2, LLC",No,No,,,MO Recreational Cannabis Tax:0.6; MO Recreational County Tax:0.1725; St Peters City Tax:0.5; State Sales Tax:0.4225
