# GL Journal Export - 2026-01-08
# Source of Truth: Dutchie POS API (/reporting/transactions)
# Generated: 2026-01-23T21:14:38.419Z
# NOTE: Transactions are fetched using local timezone boundaries (midnight-to-midnight).
# Branch codes in this export are derived from Dutchie location names.
#
Branch	Dutchie Store Name	Account	Description	Subaccount	Ref. Number	Quantity	UOM	Debit Amount	Credit Amount
MOD-MO4	Mint St. Peters	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
MOD-MO4	Mint St. Peters	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		209.97	0.00
MOD-MO4	Mint St. Peters	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	2,903.31
MOD-MO4	Mint St. Peters	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		19,701.14	0.00
MOD-MO4	Mint St. Peters	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		789.39	0.00
MOD-MO4	Mint St. Peters	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	366.71
MOD-MO4	Mint St. Peters	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		12,072.76	0.00
MOD-MO4	Mint St. Peters	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	12,072.76
AZD-4245IN	Mint Mesa 	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	47,735.01
AZD-4245IN	Mint Mesa 	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		17,777.46	0.00
AZD-4245IN	Mint Mesa 	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
AZD-4245IN	Mint Mesa 	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
AZD-4245IN	Mint Mesa 	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	6,677.26
AZD-4245IN	Mint Mesa 	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		35,300.23	0.00
AZD-4245IN	Mint Mesa 	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		1,334.65	0.00
AZD-4245IN	Mint Mesa 	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	0.07
AZD-4245IN	Mint Mesa 	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		15,922.05	0.00
AZD-4245IN	Mint Mesa 	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	15,922.05
FLD-JA4332	Mint Jacksonville	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	4,408.00
FLD-JA4332	Mint Jacksonville	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,578.40	0.00
FLD-JA4332	Mint Jacksonville	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-JA4332	Mint Jacksonville	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-JA4332	Mint Jacksonville	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-JA4332	Mint Jacksonville	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		774.60	0.00
FLD-JA4332	Mint Jacksonville	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		1,120.00	0.00
FLD-JA4332	Mint Jacksonville	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	65.00
FLD-JA4332	Mint Jacksonville	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		746.76	0.00
FLD-JA4332	Mint Jacksonville	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	746.76
FLD-DELRAY	Mint Delray Beach	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	5,622.00
FLD-DELRAY	Mint Delray Beach	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,918.00	0.00
FLD-DELRAY	Mint Delray Beach	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-DELRAY	Mint Delray Beach	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-DELRAY	Mint Delray Beach	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-DELRAY	Mint Delray Beach	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		1,212.00	0.00
FLD-DELRAY	Mint Delray Beach	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		1,540.00	0.00
FLD-DELRAY	Mint Delray Beach	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	48.00
FLD-DELRAY	Mint Delray Beach	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		1,267.00	0.00
FLD-DELRAY	Mint Delray Beach	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	1,267.00
FLD-SARASO	Mint Sarasota	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	5,699.00
FLD-SARASO	Mint Sarasota	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		3,243.25	0.00
FLD-SARASO	Mint Sarasota	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-SARASO	Mint Sarasota	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-SARASO	Mint Sarasota	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-SARASO	Mint Sarasota	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		1,690.10	0.00
FLD-SARASO	Mint Sarasota	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		812.75	0.00
FLD-SARASO	Mint Sarasota	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	47.10
FLD-SARASO	Mint Sarasota	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		1,168.04	0.00
FLD-SARASO	Mint Sarasota	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	1,168.04
FLD-STUART	Mint Stuart	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	4,339.00
FLD-STUART	Mint Stuart	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,387.10	0.00
FLD-STUART	Mint Stuart	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-STUART	Mint Stuart	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-STUART	Mint Stuart	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-STUART	Mint Stuart	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		1,426.95	0.00
FLD-STUART	Mint Stuart	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		560.00	0.00
FLD-STUART	Mint Stuart	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	35.05
FLD-STUART	Mint Stuart	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		1,083.37	0.00
FLD-STUART	Mint Stuart	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	1,083.37
FLD-BONITA	Mint Bonita Springs 	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	3,589.00
FLD-BONITA	Mint Bonita Springs 	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,048.75	0.00
FLD-BONITA	Mint Bonita Springs 	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-BONITA	Mint Bonita Springs 	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-BONITA	Mint Bonita Springs 	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-BONITA	Mint Bonita Springs 	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		727.50	0.00
FLD-BONITA	Mint Bonita Springs 	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		880.00	0.00
FLD-BONITA	Mint Bonita Springs 	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	67.25
FLD-BONITA	Mint Bonita Springs 	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		967.14	0.00
FLD-BONITA	Mint Bonita Springs 	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	967.14
FLD-BRADEN	Mint Bradenton	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	4,517.00
FLD-BRADEN	Mint Bradenton	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,657.05	0.00
FLD-BRADEN	Mint Bradenton	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-BRADEN	Mint Bradenton	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-BRADEN	Mint Bradenton	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-BRADEN	Mint Bradenton	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		1,241.50	0.00
FLD-BRADEN	Mint Bradenton	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		638.00	0.00
FLD-BRADEN	Mint Bradenton	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	19.55
FLD-BRADEN	Mint Bradenton	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		1,072.63	0.00
FLD-BRADEN	Mint Bradenton	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	1,072.63
FLD-MIAMI	Mint Miami	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	4,393.00
FLD-MIAMI	Mint Miami	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,560.70	0.00
FLD-MIAMI	Mint Miami	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-MIAMI	Mint Miami	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-MIAMI	Mint Miami	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-MIAMI	Mint Miami	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		856.75	0.00
FLD-MIAMI	Mint Miami	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		1,090.00	0.00
FLD-MIAMI	Mint Miami	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	114.45
FLD-MIAMI	Mint Miami	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		739.69	0.00
FLD-MIAMI	Mint Miami	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	739.69
FLD-O10615	Mint Orlando 	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	5,516.00
FLD-O10615	Mint Orlando 	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		3,164.75	0.00
FLD-O10615	Mint Orlando 	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-O10615	Mint Orlando 	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-O10615	Mint Orlando 	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-O10615	Mint Orlando 	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		1,138.50	0.00
FLD-O10615	Mint Orlando 	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		1,265.00	0.00
FLD-O10615	Mint Orlando 	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	52.25
FLD-O10615	Mint Orlando 	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		1,243.95	0.00
FLD-O10615	Mint Orlando 	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	1,243.95
AZD-UH	Mint Bell Road Phoenix	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	38,261.00
AZD-UH	Mint Bell Road Phoenix	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		13,728.92	0.00
AZD-UH	Mint Bell Road Phoenix	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
AZD-UH	Mint Bell Road Phoenix	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
AZD-UH	Mint Bell Road Phoenix	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	5,734.48
AZD-UH	Mint Bell Road Phoenix	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		30,265.90	0.00
AZD-UH	Mint Bell Road Phoenix	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		0.00	0.00
AZD-UH	Mint Bell Road Phoenix	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	-0.66
AZD-UH	Mint Bell Road Phoenix	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		13,429.22	0.00
AZD-UH	Mint Bell Road Phoenix	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	13,429.22
MI-GB2	Mint Portage	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	15,459.63
MI-GB2	Mint Portage	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		4,123.81	0.00
MI-GB2	Mint Portage	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
MI-GB2	Mint Portage	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		327.77	0.00
MI-GB2	Mint Portage	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	1,824.13
MI-GB2	Mint Portage	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		12,514.21	0.00
MI-GB2	Mint Portage	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		338.97	0.00
MI-GB2	Mint Portage	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	21.00
MI-GB2	Mint Portage	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		7,503.12	0.00
MI-GB2	Mint Portage	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	7,503.12
AZV-ENCANT	Mint 75th Ave Phoenix	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	26,806.00
AZV-ENCANT	Mint 75th Ave Phoenix	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		10,604.85	0.00
AZV-ENCANT	Mint 75th Ave Phoenix	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
AZV-ENCANT	Mint 75th Ave Phoenix	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
AZV-ENCANT	Mint 75th Ave Phoenix	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	3,811.31
AZV-ENCANT	Mint 75th Ave Phoenix	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		18,588.18	0.00
AZV-ENCANT	Mint 75th Ave Phoenix	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		1,423.85	0.00
AZV-ENCANT	Mint 75th Ave Phoenix	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	-0.43
AZV-ENCANT	Mint 75th Ave Phoenix	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		8,783.32	0.00
AZV-ENCANT	Mint 75th Ave Phoenix	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	8,783.32
MID-ROSE	Mint Roseville	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	9,289.77
MID-ROSE	Mint Roseville	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,017.93	0.00
MID-ROSE	Mint Roseville	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
MID-ROSE	Mint Roseville	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		152.43	0.00
MID-ROSE	Mint Roseville	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	1,174.68
MID-ROSE	Mint Roseville	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		7,995.73	0.00
MID-ROSE	Mint Roseville	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		319.35	0.00
MID-ROSE	Mint Roseville	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	21.00
MID-ROSE	Mint Roseville	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		4,210.62	0.00
MID-ROSE	Mint Roseville	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	4,210.62
AZD-BUCK	Mint Buckeye/Verado	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	67,017.51
AZD-BUCK	Mint Buckeye/Verado	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		22,058.71	0.00
AZD-BUCK	Mint Buckeye/Verado	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
AZD-BUCK	Mint Buckeye/Verado	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
AZD-BUCK	Mint Buckeye/Verado	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	9,959.79
AZD-BUCK	Mint Buckeye/Verado	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		54,918.63	0.00
AZD-BUCK	Mint Buckeye/Verado	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		0.00	0.00
AZD-BUCK	Mint Buckeye/Verado	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	0.04
AZD-BUCK	Mint Buckeye/Verado	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		34,943.31	0.00
AZD-BUCK	Mint Buckeye/Verado	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	34,943.31
FLD-CAPECO	Mint Cape Coral	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	3,949.00
FLD-CAPECO	Mint Cape Coral	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,207.00	0.00
FLD-CAPECO	Mint Cape Coral	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-CAPECO	Mint Cape Coral	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-CAPECO	Mint Cape Coral	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-CAPECO	Mint Cape Coral	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		783.75	0.00
FLD-CAPECO	Mint Cape Coral	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		1,000.00	0.00
FLD-CAPECO	Mint Cape Coral	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	41.75
FLD-CAPECO	Mint Cape Coral	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		985.46	0.00
FLD-CAPECO	Mint Cape Coral	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	985.46
AZD-ELMIRA	Mint El Mirage	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	14,707.00
AZD-ELMIRA	Mint El Mirage	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		5,755.95	0.00
AZD-ELMIRA	Mint El Mirage	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
AZD-ELMIRA	Mint El Mirage	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
AZD-ELMIRA	Mint El Mirage	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	2,260.57
AZD-ELMIRA	Mint El Mirage	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		11,211.52	0.00
AZD-ELMIRA	Mint El Mirage	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		0.00	0.00
AZD-ELMIRA	Mint El Mirage	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	-0.10
AZD-ELMIRA	Mint El Mirage	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		7,837.61	0.00
AZD-ELMIRA	Mint El Mirage	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	7,837.61
NVD-PARA	Mint Las Vegas Strip 	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	24,833.25
NVD-PARA	Mint Las Vegas Strip 	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		8,383.41	0.00
NVD-PARA	Mint Las Vegas Strip 	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
NVD-PARA	Mint Las Vegas Strip 	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
NVD-PARA	Mint Las Vegas Strip 	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	2,962.09
NVD-PARA	Mint Las Vegas Strip 	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		18,994.82	0.00
NVD-PARA	Mint Las Vegas Strip 	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		417.05	0.00
NVD-PARA	Mint Las Vegas Strip 	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	-0.06
NVD-PARA	Mint Las Vegas Strip 	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		8,507.09	0.00
NVD-PARA	Mint Las Vegas Strip 	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	8,507.09
FLD-LONGWO	Mint Longwood	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	3,759.00
FLD-LONGWO	Mint Longwood	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,204.05	0.00
FLD-LONGWO	Mint Longwood	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-LONGWO	Mint Longwood	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-LONGWO	Mint Longwood	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-LONGWO	Mint Longwood	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		593.75	0.00
FLD-LONGWO	Mint Longwood	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		1,020.00	0.00
FLD-LONGWO	Mint Longwood	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	58.80
FLD-LONGWO	Mint Longwood	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		582.03	0.00
FLD-LONGWO	Mint Longwood	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	582.03
FLD-MELBOU	Mint Melbourne	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	4,483.00
FLD-MELBOU	Mint Melbourne	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,619.55	0.00
FLD-MELBOU	Mint Melbourne	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-MELBOU	Mint Melbourne	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-MELBOU	Mint Melbourne	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-MELBOU	Mint Melbourne	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		1,166.70	0.00
FLD-MELBOU	Mint Melbourne	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		730.00	0.00
FLD-MELBOU	Mint Melbourne	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	33.25
